Date,XLB,XLU,XLV,XLE,XLF,XLP,XLRE,XLK,XLI,XLY,FFR,Mortgage30Y,Florida_ZHVI,Arizona_ZHVI
2019-03-07,54.97,57.26,90.17,65.55,26.15,53.94,34.84,70.29,74.68,110.27,2.41,4.41,236958.5466347557,261352.23309286105
2019-03-08,54.35,57.42,89.11,64.07,25.69,53.73,34.72,68.98,73.71,108.47,2.41,4.41,236958.5466347557,261352.23309286105
2019-03-11,54.96,57.57,89.64,64.37,26.1,53.8,34.98,70.06,73.21,108.78,2.41,4.41,236958.5466347557,261352.23309286105
2019-03-12,55.59,58.06,90.65,65.01,26.28,54.42,35.41,71.51,74.8,110.07,2.41,4.41,236958.5466347557,261352.23309286105
2019-03-13,56.03,58.25,91.35,65.73,26.4,54.47,35.57,72.04,74.55,110.53,2.41,4.41,236958.5466347557,261352.23309286105
2019-03-14,55.83,58.39,92.03,66.04,26.44,54.76,35.73,72.32,74.92,110.45,2.41,4.31,236958.5466347557,261352.23309286105
2019-03-15,55.56,58.07,91.73,65.48,26.45,54.58,35.64,72.37,74.34,110.44,2.41,4.31,236958.5466347557,261352.23309286105
2019-03-18,55.44,58.22,92.08,65.59,26.68,54.71,35.5,73.04,73.88,110.65,2.41,4.31,236958.5466347557,261352.23309286105
2019-03-19,55.8,57.88,92.17,66.75,27.05,54.9,35.31,73.6,74.96,112.06,2.41,4.31,236958.5466347557,261352.23309286105
2019-03-20,55.43,57.42,92.47,66.18,26.63,54.71,35.21,73.37,74.25,112.17,2.41,4.31,236958.5466347557,261352.23309286105
2019-03-21,55.22,57.5,91.17,66.62,25.96,54.41,35.29,73.26,73.71,112.24,2.41,4.28,236958.5466347557,261352.23309286105
2019-03-22,55.51,58.29,91.9,66.68,25.75,55.07,35.97,74.7,74.22,113.22,2.41,4.28,236958.5466347557,261352.23309286105
2019-03-25,54.3,58.54,90.78,65.19,25.31,54.98,35.82,73.08,72.97,111.43,2.41,4.28,236958.5466347557,261352.23309286105
2019-03-26,54.59,58.57,91.1,66.26,25.43,55.38,35.96,73.64,73.64,112.98,2.41,4.28,236958.5466347557,261352.23309286105
2019-03-27,54.42,59.02,91.08,66.39,25.47,55.66,36.11,73.51,73.63,112.9,2.41,4.28,236958.5466347557,261352.23309286105
2019-03-28,54.57,58.54,90.7,65.69,25.47,55.6,36.01,73.2,73.9,112.9936,2.41,4.06,236958.5466347557,261352.23309286105
2019-03-29,55.08,57.78,91.2,66.86,25.86,55.84,36.22,73.89,74.72,113.83,2.41,4.06,236958.5466347557,261352.23309286105
2019-04-01,55.89,58.17,92.31,66.56,25.92,56.22,36.27,74.72,75.72,114.77,2.42,4.06,237673.4148256044,262875.2473621743
2019-04-02,56.47,57.89,91.91,67.16,26.27,55.75,36.15,75.07,76.62,115.08,2.42,4.06,237673.4148256044,262875.2473621743
2019-04-03,56.98,57.73,92.09,66.72,26.5,55.36,36.41,75.72,76.86,115.75,2.42,4.06,237673.4148256044,262875.2473621743
2019-04-04,57.3,57.86,91.64,65.93,26.4,55.23,36.42,75.85,76.28,115.98,2.42,4.08,237673.4148256044,262875.2473621743
2019-04-05,57.85,57.56,91.59,66.62,26.61,55.48,36.31,75.81,77.08,117.12,2.42,4.08,237673.4148256044,262875.2473621743
2019-04-08,57.78,57.97,91.93,67.71,26.53,55.56,36.54,75.74,76.43,117.29,2.42,4.08,237673.4148256044,262875.2473621743
2019-04-09,57.6,57.74,91.66,67.71,26.51,55.69,36.38,75.88,76.15,117.54,2.42,4.08,237673.4148256044,262875.2473621743
2019-04-10,57.47,57.95,91.85,67.23,26.41,55.8,36.35,75.92,75.7,117.16,2.42,4.08,237673.4148256044,262875.2473621743
2019-04-11,57.37,57.64,91.97,67.27,26.59,56.0,36.56,76.54,75.64,117.57,2.42,4.12,237673.4148256044,262875.2473621743
2019-04-12,57.83,57.73,90.99,68.35,27.04,56.06,36.45,76.71,77.01,118.0,2.42,4.12,237673.4148256044,262875.2473621743
2019-04-15,58.12,58.26,89.92,67.48,27.15,56.18,36.71,76.81,77.17,118.37,2.42,4.12,237673.4148256044,262875.2473621743
2019-04-16,57.79,58.2,90.92,67.4,27.03,56.63,36.49,77.02,77.11,118.92,2.42,4.12,237673.4148256044,262875.2473621743
2019-04-17,58.23,57.42,88.62,68.01,27.45,56.84,35.73,77.66,77.78,119.42,2.42,4.12,237673.4148256044,262875.2473621743
2019-04-18,57.8,57.4,86.04,67.7,27.37,57.05,35.41,77.77,77.74,119.56,2.42,4.17,237673.4148256044,262875.2473621743
2019-04-22,57.6,57.27,85.78,67.81,27.26,56.86,35.46,77.46,78.01,118.85,2.42,4.17,237673.4148256044,262875.2473621743
2019-04-23,57.34,57.26,85.94,68.66,27.25,56.86,35.27,78.12,78.3,119.19,2.42,4.17,237673.4148256044,262875.2473621743
2019-04-24,57.63,57.54,87.36,68.56,27.34,56.74,35.64,78.91,78.75,120.27,2.42,4.17,237673.4148256044,262875.2473621743
2019-04-25,57.07,57.51,87.04,67.29,27.27,56.52,35.68,79.24,77.64,120.25,2.42,4.2,237673.4148256044,262875.2473621743
2019-04-26,56.6,58.33,88.25,66.6,27.45,56.53,35.89,78.38,76.98,120.18,2.42,4.2,237673.4148256044,262875.2473621743
2019-04-29,56.92,58.05,89.04,66.24,27.8,56.95,35.87,78.57,77.52,120.72,2.42,4.2,237673.4148256044,262875.2473621743
2019-04-30,57.11,57.77,89.11,66.8,28.02,57.08,35.64,78.54,78.02,120.13,2.42,4.2,238189.59403799815,264163.6804799137
2019-05-01,57.53,58.54,89.38,66.13,28.05,57.78,36.06,79.5,78.25,120.27,2.39,4.2,238189.59403799815,264163.6804799137
2019-05-02,56.14,58.0,89.01,64.38,27.77,56.95,36.04,78.49,77.31,118.67,2.39,4.14,238189.59403799815,264163.6804799137
2019-05-03,56.23,57.98,89.73,64.26,27.94,57.25,36.25,78.38,77.73,119.82,2.39,4.14,238189.59403799815,264163.6804799137
2019-05-06,55.32,58.3,88.85,63.76,27.58,56.99,36.19,76.96,76.76,118.02,2.39,4.14,238189.59403799815,264163.6804799137
2019-05-07,55.33,57.89,89.92,63.55,27.62,57.06,36.08,77.35,76.7,118.64,2.39,4.14,238189.59403799815,264163.6804799137
2019-05-08,54.84,57.73,88.84,63.72,27.31,56.71,35.65,76.3,75.94,117.37,2.39,4.14,238189.59403799815,264163.6804799137
2019-05-09,54.21,57.01,88.28,63.45,27.03,56.5,35.5,75.51,75.28,116.69,2.39,4.1,238189.59403799815,264163.6804799137
2019-05-10,54.3,56.93,88.59,63.75,27.15,56.48,35.62,75.45,75.47,116.83,2.39,4.1,238189.59403799815,264163.6804799137
2019-05-13,54.12,57.78,87.4,63.47,26.93,56.72,35.87,74.03,74.5,114.92,2.39,4.1,238189.59403799815,264163.6804799137
2019-05-14,54.09,58.59,87.64,63.29,26.74,56.93,36.18,73.68,74.37,114.33,2.39,4.1,238189.59403799815,264163.6804799137
2019-05-15,54.0,58.22,87.22,63.36,26.62,56.96,36.24,73.97,74.2,114.24,2.39,4.1,238189.59403799815,264163.6804799137
2019-05-16,54.63,58.03,88.13,64.21,26.88,57.79,36.48,75.35,75.31,116.21,2.39,4.07,238189.59403799815,264163.6804799137
2019-05-17,54.56,58.22,87.9,63.97,26.79,57.62,36.52,75.21,74.84,115.81,2.39,4.07,238189.59403799815,264163.6804799137
2019-05-20,54.16,58.91,88.06,63.76,26.78,57.62,36.51,74.11,74.35,115.49,2.39,4.07,238189.59403799815,264163.6804799137
2019-05-21,54.26,58.95,88.9,64.05,27.02,57.82,36.21,74.85,75.27,115.43,2.39,4.07,238189.59403799815,264163.6804799137
2019-05-22,54.6,59.06,88.97,64.13,27.05,57.51,36.39,74.49,75.25,114.97,2.39,4.07,238189.59403799815,264163.6804799137
2019-05-23,53.74,59.47,89.29,62.46,26.77,57.53,36.42,73.58,74.07,113.79,2.39,4.06,238189.59403799815,264163.6804799137
2019-05-24,54.03,59.96,89.74,61.88,26.75,57.83,36.86,73.68,74.24,113.9,2.39,4.06,238189.59403799815,264163.6804799137
2019-05-28,53.78,59.91,89.64,61.66,26.78,57.53,36.93,73.53,73.87,113.75,2.39,4.06,238189.59403799815,264163.6804799137
2019-05-29,52.84,58.99,87.85,60.14,26.34,56.36,36.34,72.55,72.78,112.06,2.39,4.06,238189.59403799815,264163.6804799137
2019-05-30,53.28,58.08,87.6,60.49,26.56,56.28,35.99,72.83,73.09,112.05,2.39,3.99,238189.59403799815,264163.6804799137
2019-05-31,52.72,58.0,87.34,59.0,26.07,55.97,36.09,72.23,72.27,111.02,2.39,3.99,238467.02642504135,265108.75009147293
2019-06-03,52.9,58.44,87.36,59.17,25.97,55.69,36.6,72.0,71.93,110.67,2.38,3.99,238467.02642504135,265108.75009147293
2019-06-04,55.0,58.89,88.22,60.08,26.5,56.66,36.62,71.53,73.24,111.0,2.38,3.99,238467.02642504135,265108.75009147293
2019-06-05,56.29,59.1,89.59,60.67,26.94,57.08,36.62,73.96,74.66,113.64,2.38,3.99,238467.02642504135,265108.75009147293
2019-06-06,56.63,60.22,89.75,60.0,27.07,57.59,37.34,74.14,75.07,113.55,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-07,57.39,60.82,90.36,61.18,27.16,58.27,37.52,75.19,75.4,114.63,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-10,57.89,59.88,91.29,61.6,27.28,58.71,37.48,76.74,76.44,116.52,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-11,57.93,59.63,91.73,61.99,27.5,58.82,37.4,77.75,76.27,117.69,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-12,57.62,59.59,91.15,61.17,27.33,58.95,37.42,76.6,75.11,117.17,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-13,57.99,60.2,91.73,61.4,27.14,59.07,37.54,76.81,75.46,117.61,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-14,58.0,60.25,91.5,61.56,27.21,59.03,37.56,76.07,75.62,118.21,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-17,57.78,60.81,91.34,60.88,27.23,59.11,37.82,76.15,75.45,118.71,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-18,57.65,60.91,92.12,61.92,26.93,59.25,38.33,76.97,75.54,119.38,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-19,57.79,60.12,92.46,62.28,27.4,58.56,37.99,77.74,76.74,119.56,2.38,3.82,238467.02642504135,265108.75009147293
2019-06-20,58.2,61.17,94.04,63.3,27.45,59.09,38.45,78.96,77.45,120.64,2.38,3.84,238467.02642504135,265108.75009147293
2019-06-21,57.82,60.7,93.19,63.2,27.3,58.84,38.17,78.39,77.49,119.94,2.38,3.84,238467.02642504135,265108.75009147293
2019-06-24,57.69,61.1,93.61,63.54,27.17,58.81,37.86,78.45,77.11,119.57,2.38,3.84,238467.02642504135,265108.75009147293
2019-06-25,57.96,61.06,93.31,62.95,27.11,58.88,37.62,78.42,76.93,119.12,2.38,3.84,238467.02642504135,265108.75009147293
2019-06-26,57.89,60.49,92.99,63.12,27.08,58.57,37.07,77.77,76.56,118.17,2.38,3.84,238467.02642504135,265108.75009147293
2019-06-27,57.91,59.51,92.01,63.45,27.07,58.08,36.57,78.11,76.6,118.53,2.38,3.73,238467.02642504135,265108.75009147293
2019-06-28,58.1,59.42,92.37,63.13,27.53,58.39,36.71,78.29,76.72,119.04,2.38,3.73,238467.02642504135,265108.75009147293
2019-07-01,58.93,59.67,93.37,64.5,27.92,58.37,36.95,79.83,78.05,120.71,2.4,3.73,238868.96860866845,266079.9193108136
2019-07-02,58.95,59.7,93.18,63.58,27.89,58.44,36.8,79.24,77.57,120.1,2.4,3.73,238868.96860866845,266079.9193108136
2019-07-03,58.85,60.47,93.81,62.84,27.95,59.01,37.49,79.69,77.64,120.87,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-05,58.62,60.33,94.0,62.77,28.17,59.31,37.64,79.45,77.46,120.98,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-08,58.68,60.72,93.39,62.99,28.01,59.4,37.68,79.33,77.04,121.32,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-09,58.03,60.67,92.71,63.08,27.83,59.36,37.77,78.93,76.4,121.38,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-10,58.01,60.92,93.35,63.63,28.08,59.34,38.19,80.06,76.92,122.51,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-11,57.5,60.92,94.11,64.23,28.01,59.63,38.2,80.45,76.5,122.83,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-12,57.96,60.99,93.17,64.21,28.17,59.64,37.79,80.8,77.3,123.01,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-15,58.34,60.62,92.49,64.55,28.33,59.93,37.7,81.36,78.39,124.35,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-16,58.45,60.7,92.57,63.73,28.21,59.98,37.63,81.31,78.06,124.3,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-17,58.56,60.71,92.37,63.13,27.99,59.99,37.71,80.8,78.12,124.17,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-18,57.83,60.74,92.19,62.16,27.81,59.99,37.33,80.26,76.94,122.88,2.4,3.81,238868.96860866845,266079.9193108136
2019-07-19,58.23,61.12,92.93,62.53,28.13,60.47,37.45,81.85,77.53,123.35,2.4,3.81,238868.96860866845,266079.9193108136
2019-07-22,58.54,60.52,91.86,63.0,27.88,60.05,36.85,81.0,77.59,122.37,2.4,3.81,238868.96860866845,266079.9193108136
2019-07-23,58.53,60.31,91.7,63.05,28.07,60.13,36.85,82.09,78.08,122.94,2.4,3.81,238868.96860866845,266079.9193108136
2019-07-24,59.28,60.03,92.0,63.14,28.23,59.93,37.17,81.96,77.85,122.54,2.4,3.81,238868.96860866845,266079.9193108136
2019-07-25,59.22,59.72,91.94,63.73,28.57,59.5,37.05,82.57,78.83,123.28,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-26,58.84,59.81,92.06,62.77,28.44,59.8,36.96,82.45,78.52,123.17,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-29,58.87,60.15,92.12,62.4,28.64,60.37,37.14,82.63,78.41,123.24,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-30,58.42,60.15,91.74,61.95,28.25,60.72,37.19,81.97,77.87,122.11,2.4,3.75,238868.96860866845,266079.9193108136
2019-07-31,59.08,59.85,91.95,62.9,28.39,60.47,37.6,82.45,78.74,122.08,2.4,3.75,239388.68574983208,267059.42992979434
2019-08-01,58.27,59.45,91.15,62.01,28.23,59.6,37.52,80.91,77.68,120.95,2.13,3.75,239388.68574983208,267059.42992979434
2019-08-02,57.7,60.25,91.13,61.53,27.56,59.13,37.54,79.71,76.05,118.67,2.13,3.75,239388.68574983208,267059.42992979434
2019-08-05,56.83,60.28,90.02,59.28,26.99,58.85,37.7,76.94,74.62,116.1,2.13,3.75,239388.68574983208,267059.42992979434
2019-08-06,56.49,59.35,89.36,58.75,26.85,57.89,37.15,76.77,74.23,115.72,2.13,3.75,239388.68574983208,267059.42992979434
2019-08-07,55.84,60.05,89.33,57.46,26.6,57.96,37.56,76.13,73.86,115.46,2.13,3.75,239388.68574983208,267059.42992979434
2019-08-08,57.39,60.15,90.37,58.48,27.01,58.85,37.93,78.11,75.12,117.91,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-09,57.96,60.85,91.13,59.81,27.11,59.62,38.39,78.92,75.78,119.05,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-12,57.65,60.88,91.06,58.96,26.85,59.16,38.46,77.95,74.89,117.48,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-13,56.88,60.74,90.48,58.14,26.6,58.88,38.44,77.39,74.29,116.4,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-14,56.6,60.87,90.75,57.68,26.38,59.06,38.36,77.94,74.12,116.46,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-15,55.93,60.5,89.52,56.33,26.11,59.29,37.97,77.03,73.09,115.48,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-16,55.88,61.1,90.06,56.58,26.24,59.79,38.48,77.61,73.49,115.42,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-19,57.12,61.25,91.26,57.82,26.98,60.69,38.84,79.51,75.18,117.48,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-20,56.83,61.91,91.45,58.0,26.69,60.78,39.06,79.37,74.86,117.33,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-21,56.78,61.57,91.27,58.39,26.65,60.55,38.81,79.83,75.13,119.34,2.13,3.6,239388.68574983208,267059.42992979434
2019-08-22,56.8,62.04,91.48,58.36,26.74,60.36,38.92,80.21,75.23,119.94,2.13,3.55,239388.68574983208,267059.42992979434
2019-08-23,56.06,62.26,90.7,57.21,26.59,60.46,39.08,79.37,74.66,118.75,2.13,3.55,239388.68574983208,267059.42992979434
2019-08-26,55.4,61.63,89.47,56.45,26.27,60.02,38.77,78.12,73.97,117.37,2.13,3.55,239388.68574983208,267059.42992979434
2019-08-27,55.34,62.49,90.24,56.5,26.45,60.61,39.12,78.75,74.05,118.1,2.13,3.55,239388.68574983208,267059.42992979434
